,x,y,most_significant_source,fire_risk
2931,-122.81513888888888,46.56652777777777,ndvi,4.2269000000000005
2932,-122.81513888888888,46.56625,ndvi,4.1768
2933,-122.81513888888888,46.56597222222222,ndvi,4.1768
2934,-122.81513888888888,46.56569444444444,ndvi,4.1768
2935,-122.81513888888888,46.56541666666666,ndvi,4.1768
2936,-122.81513888888888,46.56513888888889,ndvi,4.0518
2937,-122.81513888888888,46.56486111111111,ndvi,3.7259
2938,-122.81513888888888,46.56458333333333,ndvi,3.6758
2939,-122.81513888888888,46.56430555555555,ndvi,3.6758
2940,-122.81513888888888,46.564027777777774,ndvi,3.6758
2941,-122.81513888888888,46.56375,ndvi,3.8008
2942,-122.81513888888888,46.56347222222222,ndvi,4.1267
2943,-122.81513888888888,46.56319444444444,ndvi,4.2517
2944,-122.81513888888888,46.562916666666666,ndvi,4.1267
2945,-122.81513888888888,46.56263888888888,ndvi,4.0518
2946,-122.81513888888888,46.56236111111111,ndvi,4.0518
2947,-122.81513888888888,46.56208333333333,ndvi,4.1267
2948,-122.81513888888888,46.56180555555555,ndvi,4.1267
2949,-122.81513888888888,46.561527777777776,ndvi,3.8008
2950,-122.81513888888888,46.56125,ndvi,4.0518
2951,-122.81513888888888,46.56097222222222,ndvi,4.0518
2952,-122.81513888888888,46.56069444444445,ndvi,4.0518
2953,-122.81513888888888,46.56041666666666,ndvi,4.1718
2954,-122.81513888888888,46.560138888888886,prec,1.979
2955,-122.81513888888888,46.55986111111111,prec,1.979
2956,-122.81513888888888,46.55958333333333,prec,1.979
2957,-122.81513888888888,46.559305555555554,prec,1.979
2958,-122.81513888888888,46.55902777777777,prec,1.979
2959,-122.81513888888888,46.55875,prec,1.979
2960,-122.81513888888888,46.55847222222222,prec,1.979
2961,-122.81513888888888,46.55819444444444,prec,1.979
2962,-122.81513888888888,46.55791666666666,prec,1.979
2963,-122.81513888888888,46.55763888888889,prec,1.979
2964,-122.81513888888888,46.55736111111111,prec,1.979
2965,-122.81513888888888,46.55708333333333,prec,1.979
2966,-122.81513888888888,46.55680555555556,prec,1.979
2967,-122.81513888888888,46.556527777777774,prec,1.979
2968,-122.8148611111111,46.615138888888886,prec,1.979
2969,-122.8148611111111,46.61486111111111,prec,1.979
2970,-122.8148611111111,46.61458333333333,prec,1.979
2971,-122.8148611111111,46.61430555555555,prec,1.979
2972,-122.8148611111111,46.61402777777778,prec,1.979
2973,-122.8148611111111,46.61375,prec,1.979
2974,-122.8148611111111,46.61347222222222,prec,1.979
2975,-122.8148611111111,46.61319444444444,prec,1.979
2976,-122.8148611111111,46.61291666666666,prec,1.979
2977,-122.8148611111111,46.61263888888889,prec,1.979
2978,-122.8148611111111,46.61236111111111,prec,1.979
2979,-122.8148611111111,46.61208333333333,prec,1.979
2980,-122.8148611111111,46.61180555555556,prec,1.979
2981,-122.8148611111111,46.61152777777777,prec,1.979
2982,-122.8148611111111,46.61125,prec,1.979
2983,-122.8148611111111,46.610972222222216,ndvi,4.7041
2984,-122.8148611111111,46.61069444444444,ndvi,4.328100000000001
2985,-122.8148611111111,46.610416666666666,ndvi,4.4481
2986,-122.8148611111111,46.61013888888888,ndvi,4.197100000000001
2987,-122.8148611111111,46.60986111111111,ndvi,4.197100000000001
2988,-122.8148611111111,46.60958333333333,ndvi,4.272
2989,-122.8148611111111,46.60930555555555,ndvi,4.523000000000001
2990,-122.8148611111111,46.609027777777776,ndvi,4.597900000000001
2991,-122.8148611111111,46.60875,ndvi,4.597900000000001
2992,-122.8148611111111,46.60847222222222,ndvi,4.272
2993,-122.8148611111111,46.60819444444444,ndvi,4.272
2994,-122.8148611111111,46.60791666666666,ndvi,4.4481
2995,-122.8148611111111,46.607638888888886,ndvi,4.4481
2996,-122.8148611111111,46.60736111111111,ndvi,4.8241
2997,-122.8148611111111,46.60708333333333,ndvi,5.0641
2998,-122.8148611111111,46.60680555555555,ndvi,5.0641
2999,-122.8148611111111,46.60652777777778,ndvi,4.8241
3000,-122.8148611111111,46.60625,ndvi,4.899
3001,-122.8148611111111,46.60597222222222,ndvi,4.5280000000000005
3002,-122.8148611111111,46.60569444444444,ndvi,4.4030000000000005
3003,-122.8148611111111,46.60541666666666,ndvi,4.152
3004,-122.8148611111111,46.60513888888889,ndvi,4.152
3005,-122.8148611111111,46.60486111111111,ndvi,4.272
3006,-122.8148611111111,46.60458333333333,ndvi,4.272
3007,-122.8148611111111,46.60430555555556,ndvi,4.147
3008,-122.8148611111111,46.60402777777777,ndvi,4.0721
3009,-122.8148611111111,46.60375,ndvi,3.9521
3010,-122.8148611111111,46.60347222222222,ndvi,3.5761
3011,-122.8148611111111,46.60319444444444,ndvi,3.9521
3012,-122.8148611111111,46.602916666666665,ndvi,4.147
3013,-122.8148611111111,46.60263888888888,ndvi,4.147
3014,-122.8148611111111,46.60236111111111,ndvi,4.0721
3015,-122.8148611111111,46.60208333333333,ndvi,4.0721
3016,-122.8148611111111,46.60180555555555,ndvi,4.0721
3017,-122.8148611111111,46.601527777777775,ndvi,4.0721
3018,-122.8148611111111,46.60125,ndvi,4.147
3019,-122.8148611111111,46.60097222222222,ndvi,4.2219
3020,-122.8148611111111,46.60069444444444,ndvi,4.3469
3021,-122.8148611111111,46.60041666666666,ndvi,4.3469
3022,-122.8148611111111,46.600138888888885,ndvi,4.272
3023,-122.8148611111111,46.59986111111111,ndvi,4.523000000000001
3024,-122.8148611111111,46.59958333333333,ndvi,4.6991
3025,-122.8148611111111,46.59930555555555,ndvi,5.190100000000001
3026,-122.8148611111111,46.59902777777778,ndvi,5.817100000000001
3027,-122.8148611111111,46.59875,ndvi,5.6921
3028,-122.8148611111111,46.59847222222222,ndvi,5.2071000000000005
3029,-122.8148611111111,46.59819444444444,ndvi,5.5671
3030,-122.8148611111111,46.59791666666666,ndvi,5.065100000000001
3031,-122.8148611111111,46.59763888888889,ndvi,5.190100000000001
3032,-122.8148611111111,46.59736111111111,ndvi,5.190100000000001
3033,-122.8148611111111,46.59708333333333,ndvi,5.5661000000000005
3034,-122.8148611111111,46.59680555555556,ndvi,5.190100000000001
3035,-122.8148611111111,46.59652777777777,ndvi,5.190100000000001
3036,-122.8148611111111,46.59625,ndvi,5.265000000000001
3037,-122.8148611111111,46.59597222222222,ndvi,5.265000000000001
3038,-122.8148611111111,46.59569444444444,ndvi,5.014
3039,-122.8148611111111,46.595416666666665,ndvi,5.014
3040,-122.8148611111111,46.59513888888888,ndvi,4.763
3041,-122.8148611111111,46.59486111111111,ndvi,4.763
3042,-122.8148611111111,46.59458333333333,ndvi,4.4481
3043,-122.8148611111111,46.59430555555555,ndvi,4.328100000000001
3044,-122.8148611111111,46.594027777777775,ndvi,4.4481
3045,-122.8148611111111,46.59375,ndvi,4.763
3046,-122.8148611111111,46.59347222222222,ndvi,4.763
3047,-122.8148611111111,46.59319444444444,ndvi,4.4481
3048,-122.8148611111111,46.59291666666666,ndvi,4.4481
3049,-122.8148611111111,46.592638888888885,ndvi,4.328100000000001
3050,-122.8148611111111,46.59236111111111,ndvi,4.328100000000001
3051,-122.8148611111111,46.59208333333333,ndvi,4.328100000000001
3052,-122.8148611111111,46.59180555555555,ndvi,4.654
3053,-122.8148611111111,46.59152777777778,ndvi,5.03
3054,-122.8148611111111,46.59125,ndvi,4.950100000000001
3055,-122.8148611111111,46.59097222222222,ndvi,4.6991
3056,-122.8148611111111,46.590694444444445,ndvi,4.5791
3057,-122.8148611111111,46.59041666666666,ndvi,4.4481
3058,-122.8148611111111,46.59013888888889,ndvi,4.9391
3059,-122.8148611111111,46.58986111111111,ndvi,4.6991
3060,-122.8148611111111,46.58958333333333,ndvi,4.950100000000001
3061,-122.8148611111111,46.58930555555556,ndvi,5.081100000000001
3062,-122.8148611111111,46.58902777777777,ndvi,5.081100000000001
3063,-122.8148611111111,46.58875,ndvi,5.081100000000001
3064,-122.8148611111111,46.58847222222222,ndvi,5.4411000000000005
3065,-122.8148611111111,46.58819444444444,ndvi,5.265000000000001
3066,-122.8148611111111,46.587916666666665,ndvi,5.265000000000001
3067,-122.8148611111111,46.58763888888888,ndvi,5.265000000000001
3068,-122.8148611111111,46.58736111111111,ndvi,5.390000000000001
3069,-122.8148611111111,46.58708333333333,ndvi,5.641
3070,-122.8148611111111,46.58680555555555,ndvi,5.139
3071,-122.8148611111111,46.586527777777775,ndvi,4.763
3072,-122.8148611111111,46.58625,ndvi,4.5120000000000005
3073,-122.8148611111111,46.58597222222222,ndvi,4.5120000000000005
3074,-122.8148611111111,46.58569444444444,ndvi,4.437100000000001
3075,-122.8148611111111,46.58541666666667,ndvi,4.0771
3076,-122.8148611111111,46.585138888888885,ndvi,4.0771
3077,-122.8148611111111,46.58486111111111,ndvi,4.0771
3078,-122.8148611111111,46.58458333333333,ndvi,4.0771
3079,-122.8148611111111,46.58430555555555,ndvi,4.437100000000001
3080,-122.8148611111111,46.58402777777778,ndvi,4.6881
3081,-122.8148611111111,46.58375,ndvi,4.6881
3082,-122.8148611111111,46.58347222222222,ndvi,4.328100000000001
3083,-122.8148611111111,46.583194444444445,ndvi,4.6881
3084,-122.8148611111111,46.58291666666666,ndvi,4.437100000000001
3085,-122.8148611111111,46.58263888888889,ndvi,3.9521
3086,-122.8148611111111,46.58236111111111,ndvi,3.9521
3087,-122.8148611111111,46.58208333333333,ndvi,4.312100000000001
3088,-122.8148611111111,46.58180555555556,ndvi,4.312100000000001
3089,-122.8148611111111,46.58152777777777,ndvi,4.312100000000001
3090,-122.8148611111111,46.58125,ndvi,4.187100000000001
3091,-122.8148611111111,46.58097222222222,ndvi,4.187100000000001
3092,-122.8148611111111,46.58069444444444,ndvi,3.5761
3093,-122.8148611111111,46.580416666666665,ndvi,3.5761
3094,-122.8148611111111,46.58013888888889,ndvi,3.9361
3095,-122.8148611111111,46.57986111111111,ndvi,3.9361
3096,-122.8148611111111,46.57958333333333,ndvi,3.5761
3097,-122.8148611111111,46.57930555555555,ndvi,3.6961
3098,-122.8148611111111,46.579027777777775,ndvi,3.5761
3099,-122.8148611111111,46.57875,ndvi,3.8271
3100,-122.8148611111111,46.57847222222222,ndvi,3.902
3101,-122.8148611111111,46.57819444444444,ndvi,3.902
3102,-122.8148611111111,46.57791666666667,ndvi,4.022
3103,-122.8148611111111,46.577638888888885,ndvi,4.022
3104,-122.8148611111111,46.57736111111111,ndvi,4.022
3105,-122.8148611111111,46.57708333333333,ndvi,4.022
3106,-122.8148611111111,46.57680555555555,ndvi,3.902
3107,-122.8148611111111,46.57652777777778,ndvi,3.902
3108,-122.8148611111111,46.57625,ndvi,4.1019
3109,-122.8148611111111,46.57597222222222,ndvi,4.1019
3110,-122.8148611111111,46.57569444444445,ndvi,4.597900000000001
3111,-122.8148611111111,46.57541666666666,ndvi,4.4779
3112,-122.8148611111111,46.57513888888889,ndvi,4.4779
3113,-122.8148611111111,46.57486111111111,ndvi,4.2269000000000005
3114,-122.8148611111111,46.57458333333333,ndvi,3.9769
3115,-122.8148611111111,46.574305555555554,ndvi,3.9769
3116,-122.8148611111111,46.57402777777777,ndvi,4.0969
3117,-122.8148611111111,46.57375,ndvi,3.8459
3118,-122.8148611111111,46.57347222222222,ndvi,3.8459
3119,-122.8148611111111,46.57319444444444,ndvi,3.7209
3120,-122.8148611111111,46.57291666666666,ndvi,3.7209
3121,-122.8148611111111,46.57263888888889,ndvi,3.6009
3122,-122.8148611111111,46.57236111111111,ndvi,3.6009
3123,-122.8148611111111,46.57208333333333,ndvi,3.6009
3124,-122.8148611111111,46.57180555555555,ndvi,3.7259
3125,-122.8148611111111,46.571527777777774,ndvi,3.651
3126,-122.8148611111111,46.57125,ndvi,3.651
3127,-122.8148611111111,46.57097222222222,ndvi,3.902
3128,-122.8148611111111,46.57069444444444,ndvi,3.902
3129,-122.8148611111111,46.57041666666667,ndvi,3.9769
3130,-122.8148611111111,46.57013888888888,ndvi,3.9769
3131,-122.8148611111111,46.56986111111111,ndvi,3.9769
3132,-122.8148611111111,46.56958333333333,ndvi,4.1768
3133,-122.8148611111111,46.56930555555555,ndvi,4.5528
3134,-122.8148611111111,46.56902777777778,ndvi,5.0548
3135,-122.8148611111111,46.56875,ndvi,5.0548
3136,-122.8148611111111,46.56847222222222,ndvi,5.3559
3137,-122.8148611111111,46.56819444444445,ndvi,5.6069
3138,-122.8148611111111,46.56791666666666,ndvi,5.156000000000001
3139,-122.8148611111111,46.56763888888889,ndvi,4.905
3140,-122.8148611111111,46.56736111111111,ndvi,4.654
3141,-122.8148611111111,46.56708333333333,ndvi,4.4030000000000005
3142,-122.8148611111111,46.566805555555554,ndvi,4.4030000000000005
3143,-122.8148611111111,46.56652777777777,ndvi,4.152
3144,-122.8148611111111,46.56625,ndvi,4.147
3145,-122.8148611111111,46.56597222222222,ndvi,4.027
3146,-122.8148611111111,46.56569444444444,ndvi,4.027
3147,-122.8148611111111,46.56541666666666,ndvi,3.902
3148,-122.8148611111111,46.56513888888889,ndvi,3.651
3149,-122.8148611111111,46.56486111111111,ndvi,3.526
3150,-122.8148611111111,46.56458333333333,ndvi,3.6009
3151,-122.8148611111111,46.56430555555555,ndvi,3.6009
3152,-122.8148611111111,46.564027777777774,ndvi,3.6009
3153,-122.8148611111111,46.56375,ndvi,3.6009
3154,-122.8148611111111,46.56347222222222,ndvi,3.7259
3155,-122.8148611111111,46.56319444444444,ndvi,4.022
3156,-122.8148611111111,46.562916666666666,ndvi,3.902
3157,-122.8148611111111,46.56263888888888,ndvi,3.9769
3158,-122.8148611111111,46.56236111111111,ndvi,3.9769
3159,-122.8148611111111,46.56208333333333,ndvi,3.7259
3160,-122.8148611111111,46.56180555555555,ndvi,3.7259
3161,-122.8148611111111,46.561527777777776,ndvi,3.651
3162,-122.8148611111111,46.56125,ndvi,3.651
3163,-122.8148611111111,46.56097222222222,ndvi,3.902
3164,-122.8148611111111,46.56069444444445,ndvi,3.9769
3165,-122.8148611111111,46.56041666666666,prec,1.979
3166,-122.8148611111111,46.560138888888886,prec,1.979
3167,-122.8148611111111,46.55986111111111,prec,1.979
3168,-122.8148611111111,46.55958333333333,prec,1.979
3169,-122.8148611111111,46.559305555555554,prec,1.979
3170,-122.8148611111111,46.55902777777777,prec,1.979
3171,-122.8148611111111,46.55875,prec,1.979
3172,-122.8148611111111,46.55847222222222,prec,1.979
3173,-122.8148611111111,46.55819444444444,prec,1.979
3174,-122.8148611111111,46.55791666666666,prec,1.979
3175,-122.8148611111111,46.55763888888889,prec,1.979
3176,-122.8148611111111,46.55736111111111,prec,1.979
3177,-122.8148611111111,46.55708333333333,prec,1.979
3178,-122.8148611111111,46.55680555555556,prec,1.979
3179,-122.8148611111111,46.556527777777774,prec,1.979
3180,-122.81458333333332,46.615138888888886,prec,1.979
3181,-122.81458333333332,46.61486111111111,prec,1.979
3182,-122.81458333333332,46.61458333333333,prec,1.979
3183,-122.81458333333332,46.61430555555555,prec,1.979
3184,-122.81458333333332,46.61402777777778,prec,1.979
3185,-122.81458333333332,46.61375,prec,1.979
3186,-122.81458333333332,46.61347222222222,prec,1.979
3187,-122.81458333333332,46.61319444444444,prec,1.979
3188,-122.81458333333332,46.61291666666666,prec,1.979
3189,-122.81458333333332,46.61263888888889,prec,1.979
3190,-122.81458333333332,46.61236111111111,prec,1.979
3191,-122.81458333333332,46.61208333333333,prec,1.979
3192,-122.81458333333332,46.61180555555556,prec,1.979
3193,-122.81458333333332,46.61152777777777,prec,1.979
3194,-122.81458333333332,46.61125,prec,1.979
3195,-122.81458333333332,46.610972222222216,prec,1.979
3196,-122.81458333333332,46.61069444444444,ndvi,4.328100000000001
3197,-122.81458333333332,46.610416666666666,ndvi,4.4030000000000005
3198,-122.81458333333332,46.61013888888888,ndvi,4.523000000000001
3199,-122.81458333333332,46.60986111111111,ndvi,4.523000000000001
3200,-122.81458333333332,46.60958333333333,ndvi,4.523000000000001
3201,-122.81458333333332,46.60930555555555,ndvi,4.523000000000001
3202,-122.81458333333332,46.609027777777776,ndvi,4.597900000000001
3203,-122.81458333333332,46.60875,ndvi,4.523000000000001
3204,-122.81458333333332,46.60847222222222,ndvi,4.272
3205,-122.81458333333332,46.60819444444444,ndvi,4.4481
3206,-122.81458333333332,46.60791666666666,ndvi,4.4481
3207,-122.81458333333332,46.607638888888886,ndvi,4.328100000000001
3208,-122.81458333333332,46.60736111111111,ndvi,4.453100000000001
3209,-122.81458333333332,46.60708333333333,ndvi,4.453100000000001
3210,-122.81458333333332,46.60680555555555,ndvi,5.0641
3211,-122.81458333333332,46.60652777777778,ndvi,4.774
3212,-122.81458333333332,46.60625,ndvi,4.774
3213,-122.81458333333332,46.60597222222222,ndvi,4.899
3214,-122.81458333333332,46.60569444444444,ndvi,4.5280000000000005
3215,-122.81458333333332,46.60541666666666,ndvi,4.152
3216,-122.81458333333332,46.60513888888889,ndvi,4.152
3217,-122.81458333333332,46.60486111111111,ndvi,4.272
3218,-122.81458333333332,46.60458333333333,ndvi,4.272
3219,-122.81458333333332,46.60430555555556,ndvi,4.147
3220,-122.81458333333332,46.60402777777777,ndvi,4.0721
3221,-122.81458333333332,46.60375,ndvi,3.9521
3222,-122.81458333333332,46.60347222222222,ndvi,3.9521
3223,-122.81458333333332,46.60319444444444,ndvi,4.0721
3224,-122.81458333333332,46.602916666666665,ndvi,4.0721
3225,-122.81458333333332,46.60263888888888,ndvi,4.312100000000001
3226,-122.81458333333332,46.60236111111111,ndvi,4.312100000000001
3227,-122.81458333333332,46.60208333333333,ndvi,4.0721
3228,-122.81458333333332,46.60180555555555,ndvi,4.0721
3229,-122.81458333333332,46.601527777777775,ndvi,4.147
3230,-122.81458333333332,46.60125,ndvi,4.3469
3231,-122.81458333333332,46.60097222222222,ndvi,4.3469
3232,-122.81458333333332,46.60069444444444,ndvi,4.597900000000001
3233,-122.81458333333332,46.60041666666666,ndvi,4.597900000000001
3234,-122.81458333333332,46.600138888888885,ndvi,4.4030000000000005
3235,-122.81458333333332,46.59986111111111,ndvi,4.5791
3236,-122.81458333333332,46.59958333333333,ndvi,4.6991
3237,-122.81458333333332,46.59930555555555,ndvi,4.9391
3238,-122.81458333333332,46.59902777777778,ndvi,5.6921
3239,-122.81458333333332,46.59875,ndvi,5.6921
3240,-122.81458333333332,46.59847222222222,ndvi,5.3321000000000005
3241,-122.81458333333332,46.59819444444444,ndvi,5.0871
3242,-122.81458333333332,46.59791666666666,ndvi,5.081100000000001
3243,-122.81458333333332,46.59763888888889,ndvi,4.8301
3244,-122.81458333333332,46.59736111111111,ndvi,5.315100000000001
3245,-122.81458333333332,46.59708333333333,ndvi,5.315100000000001
3246,-122.81458333333332,46.59680555555556,ndvi,4.5791
3247,-122.81458333333332,46.59652777777777,ndvi,4.6881
3248,-122.81458333333332,46.59625,ndvi,4.763
3249,-122.81458333333332,46.59597222222222,ndvi,4.763
3250,-122.81458333333332,46.59569444444444,ndvi,4.763
3251,-122.81458333333332,46.595416666666665,ndvi,4.763
3252,-122.81458333333332,46.59513888888888,ndvi,4.3870000000000005
3253,-122.81458333333332,46.59486111111111,ndvi,4.3870000000000005
3254,-122.81458333333332,46.59458333333333,ndvi,4.0721
3255,-122.81458333333332,46.59430555555555,ndvi,4.0771
3256,-122.81458333333332,46.594027777777775,ndvi,4.197100000000001
3257,-122.81458333333332,46.59375,ndvi,4.5120000000000005
3258,-122.81458333333332,46.59347222222222,ndvi,4.5120000000000005
3259,-122.81458333333332,46.59319444444444,ndvi,4.5120000000000005
3260,-122.81458333333332,46.59291666666666,ndvi,4.4481
3261,-122.81458333333332,46.592638888888885,ndvi,4.4481
3262,-122.81458333333332,46.59236111111111,ndvi,4.4481
3263,-122.81458333333332,46.59208333333333,ndvi,4.4481
3264,-122.81458333333332,46.59180555555555,ndvi,4.4481
3265,-122.81458333333332,46.59152777777778,ndvi,4.905
3266,-122.81458333333332,46.59125,ndvi,4.905
3267,-122.81458333333332,46.59097222222222,ndvi,4.654
3268,-122.81458333333332,46.590694444444445,ndvi,4.6991
3269,-122.81458333333332,46.59041666666666,ndvi,5.014
3270,-122.81458333333332,46.59013888888889,ndvi,4.9391
3271,-122.81458333333332,46.58986111111111,ndvi,4.9391
3272,-122.81458333333332,46.58958333333333,ndvi,5.190100000000001
3273,-122.81458333333332,46.58930555555556,ndvi,5.4411000000000005
3274,-122.81458333333332,46.58902777777777,ndvi,5.4411000000000005
3275,-122.81458333333332,46.58875,ndvi,5.3161000000000005
3276,-122.81458333333332,46.58847222222222,ndvi,5.516
3277,-122.81458333333332,46.58819444444444,ndvi,5.265000000000001
3278,-122.81458333333332,46.587916666666665,ndvi,5.265000000000001
3279,-122.81458333333332,46.58763888888888,ndvi,5.265000000000001
3280,-122.81458333333332,46.58736111111111,ndvi,5.265000000000001
3281,-122.81458333333332,46.58708333333333,ndvi,5.390000000000001
3282,-122.81458333333332,46.58680555555555,ndvi,5.139
3283,-122.81458333333332,46.586527777777775,ndvi,4.763
3284,-122.81458333333332,46.58625,ndvi,4.5120000000000005
3285,-122.81458333333332,46.58597222222222,ndvi,4.437100000000001
3286,-122.81458333333332,46.58569444444444,ndvi,4.0771
3287,-122.81458333333332,46.58541666666667,ndvi,4.0771
3288,-122.81458333333332,46.585138888888885,ndvi,4.0771
3289,-122.81458333333332,46.58486111111111,ndvi,4.437100000000001
3290,-122.81458333333332,46.58458333333333,ndvi,4.328100000000001
3291,-122.81458333333332,46.58430555555555,ndvi,4.437100000000001
3292,-122.81458333333332,46.58402777777778,ndvi,4.6881
3293,-122.81458333333332,46.58375,ndvi,4.6881
3294,-122.81458333333332,46.58347222222222,ndvi,4.328100000000001
3295,-122.81458333333332,46.583194444444445,ndvi,4.6881
3296,-122.81458333333332,46.58291666666666,ndvi,4.437100000000001
3297,-122.81458333333332,46.58263888888889,ndvi,4.312100000000001
3298,-122.81458333333332,46.58236111111111,ndvi,3.9521
3299,-122.81458333333332,46.58208333333333,ndvi,3.8271
3300,-122.81458333333332,46.58180555555556,ndvi,4.187100000000001
3301,-122.81458333333332,46.58152777777777,ndvi,4.187100000000001
3302,-122.81458333333332,46.58125,ndvi,4.187100000000001
3303,-122.81458333333332,46.58097222222222,ndvi,4.187100000000001
3304,-122.81458333333332,46.58069444444444,ndvi,3.6961
3305,-122.81458333333332,46.580416666666665,ndvi,3.5761
3306,-122.81458333333332,46.58013888888889,ndvi,3.5761
3307,-122.81458333333332,46.57986111111111,ndvi,3.5761
3308,-122.81458333333332,46.57958333333333,ndvi,3.651
3309,-122.81458333333332,46.57930555555555,ndvi,3.651
3310,-122.81458333333332,46.579027777777775,ndvi,3.651
3311,-122.81458333333332,46.57875,ndvi,3.902
3312,-122.81458333333332,46.57847222222222,ndvi,3.902
3313,-122.81458333333332,46.57819444444444,ndvi,3.902
3314,-122.81458333333332,46.57791666666667,ndvi,3.902
3315,-122.81458333333332,46.577638888888885,ndvi,4.022
3316,-122.81458333333332,46.57736111111111,ndvi,4.0969
3317,-122.81458333333332,46.57708333333333,ndvi,3.8459
3318,-122.81458333333332,46.57680555555555,ndvi,3.7259
3319,-122.81458333333332,46.57652777777778,ndvi,3.7259
3320,-122.81458333333332,46.57625,ndvi,3.9769
3321,-122.81458333333332,46.57597222222222,ndvi,4.1019
3322,-122.81458333333332,46.57569444444445,ndvi,4.4779
3323,-122.81458333333332,46.57541666666666,ndvi,4.4779
3324,-122.81458333333332,46.57513888888889,ndvi,4.4779
3325,-122.81458333333332,46.57486111111111,ndvi,4.2269000000000005
3326,-122.81458333333332,46.57458333333333,ndvi,3.9769
3327,-122.81458333333332,46.574305555555554,ndvi,3.7259
3328,-122.81458333333332,46.57402777777777,ndvi,3.7259
3329,-122.81458333333332,46.57375,ndvi,3.7209
3330,-122.81458333333332,46.57347222222222,ndvi,3.7209
3331,-122.81458333333332,46.57319444444444,ndvi,3.7209
3332,-122.81458333333332,46.57291666666666,ndvi,3.7209
3333,-122.81458333333332,46.57263888888889,ndvi,3.6009
3334,-122.81458333333332,46.57236111111111,ndvi,3.6009
3335,-122.81458333333332,46.57208333333333,ndvi,3.6009
3336,-122.81458333333332,46.57180555555555,ndvi,3.6009
3337,-122.81458333333332,46.571527777777774,ndvi,3.526
3338,-122.81458333333332,46.57125,ndvi,3.526
3339,-122.81458333333332,46.57097222222222,ndvi,3.526
3340,-122.81458333333332,46.57069444444444,ndvi,3.526
3341,-122.81458333333332,46.57041666666667,ndvi,3.651
3342,-122.81458333333332,46.57013888888888,ndvi,3.651
3343,-122.81458333333332,46.56986111111111,ndvi,3.902
3344,-122.81458333333332,46.56958333333333,ndvi,3.902
3345,-122.81458333333332,46.56930555555555,ndvi,4.027
3346,-122.81458333333332,46.56902777777778,ndvi,4.654
3347,-122.81458333333332,46.56875,ndvi,4.654
3348,-122.81458333333332,46.56847222222222,ndvi,5.532
3349,-122.81458333333332,46.56819444444445,ndvi,5.407
3350,-122.81458333333332,46.56791666666666,ndvi,5.527000000000001
3351,-122.81458333333332,46.56763888888889,ndvi,5.407
3352,-122.81458333333332,46.56736111111111,ndvi,4.905
3353,-122.81458333333332,46.56708333333333,ndvi,4.4030000000000005
3354,-122.81458333333332,46.566805555555554,ndvi,4.4030000000000005
3355,-122.81458333333332,46.56652777777777,ndvi,4.0771
3356,-122.81458333333332,46.56625,ndvi,4.0721
3357,-122.81458333333332,46.56597222222222,ndvi,4.312100000000001
3358,-122.81458333333332,46.56569444444444,ndvi,3.9521
3359,-122.81458333333332,46.56541666666666,ndvi,4.187100000000001
3360,-122.81458333333332,46.56513888888889,ndvi,3.9361
3361,-122.81458333333332,46.56486111111111,ndvi,3.5711
3362,-122.81458333333332,46.56458333333333,ndvi,3.5711
3363,-122.81458333333332,46.56430555555555,ndvi,3.5711
3364,-122.81458333333332,46.564027777777774,ndvi,3.5711
3365,-122.81458333333332,46.56375,ndvi,3.5711
3366,-122.81458333333332,46.56347222222222,ndvi,3.6961
3367,-122.81458333333332,46.56319444444444,ndvi,3.6961
3368,-122.81458333333332,46.562916666666666,ndvi,3.9471
3369,-122.81458333333332,46.56263888888888,ndvi,3.8271
3370,-122.81458333333332,46.56236111111111,ndvi,3.8271
3371,-122.81458333333332,46.56208333333333,ndvi,3.5761
3372,-122.81458333333332,46.56180555555555,ndvi,3.6961
3373,-122.81458333333332,46.561527777777776,ndvi,3.5761
3374,-122.81458333333332,46.56125,ndvi,3.5761
3375,-122.81458333333332,46.56097222222222,ndvi,3.482
3376,-122.81458333333332,46.56069444444445,prec,1.979
3377,-122.81458333333332,46.56041666666666,prec,1.979
3378,-122.81458333333332,46.560138888888886,prec,1.979
3379,-122.81458333333332,46.55986111111111,prec,1.979
3380,-122.81458333333332,46.55958333333333,prec,1.979
3381,-122.81458333333332,46.559305555555554,prec,1.979
3382,-122.81458333333332,46.55902777777777,prec,1.979
3383,-122.81458333333332,46.55875,prec,1.979
3384,-122.81458333333332,46.55847222222222,prec,1.979
3385,-122.81458333333332,46.55819444444444,prec,1.979
3386,-122.81458333333332,46.55791666666666,prec,1.979
3387,-122.81458333333332,46.55763888888889,prec,1.979
3388,-122.81458333333332,46.55736111111111,prec,1.979
3389,-122.81458333333332,46.55708333333333,prec,1.979
3390,-122.81458333333332,46.55680555555556,prec,1.979
3391,-122.81458333333332,46.556527777777774,prec,1.979
3392,-122.81430555555556,46.615138888888886,prec,1.979
3393,-122.81430555555556,46.61486111111111,prec,1.979
3394,-122.81430555555556,46.61458333333333,prec,1.979
3395,-122.81430555555556,46.61430555555555,prec,1.979
3396,-122.81430555555556,46.61402777777778,prec,1.979
3397,-122.81430555555556,46.61375,prec,1.979
3398,-122.81430555555556,46.61347222222222,prec,1.979
3399,-122.81430555555556,46.61319444444444,prec,1.979
3400,-122.81430555555556,46.61291666666666,prec,1.979
3401,-122.81430555555556,46.61263888888889,prec,1.979
